fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,hour,day_of_week
1,1,1,True,1,0.32645024311150295,4,0.2570878876462328,3,0.2528278123693879,2,0.12561493325357767,0,0.03801912361929861,1,9.0,1.0
1,3,3,True,3,0.4839513947275478,2,0.42124304112725575,4,0.09480556414519642,1,0.0,0,0.0,1,8.0,6.0
1,1,2,False,2,0.2573258278178044,0,0.22916129563209936,4,0.17650561410765747,3,0.1721478266049913,1,0.12783959747546833,5,9.0,2.0
1,3,3,True,3,0.6161202420192012,4,0.20537825649139158,0,0.06298497870356459,2,0.0447383406504901,1,0.04264359749784874,1,8.0,0.0
1,3,4,False,4,0.3243371256148806,1,0.3119793754410377,3,0.19434236046562658,2,0.09678521951319306,5,0.04823091881187604,3,9.0,4.0
1,3,3,True,3,0.4792098080981353,4,0.33131209799556527,0,0.07432717593632927,2,0.07241417200544499,1,0.02768593171795069,1,8.0,2.0
1,3,3,True,3,0.4839513947275478,2,0.42124304112725575,4,0.09480556414519642,1,0.0,0,0.0,1,8.0,6.0
1,3,4,False,4,0.3243371256148806,1,0.3119793754410377,3,0.19434236046562658,2,0.09678521951319306,5,0.04823091881187604,3,9.0,4.0
1,3,1,False,1,0.30880369818031916,4,0.2850832898287442,3,0.18918870664338688,2,0.16862684050581703,5,0.0306097427095838,3,8.0,4.0
1,4,3,False,3,0.4792098080981353,4,0.33131209799556527,0,0.07432717593632927,2,0.07241417200544499,1,0.02768593171795069,2,8.0,2.0
1,4,2,False,2,0.5666743534243533,4,0.4333256465756466,1,0.0,0,0.0,3,0.0,2,18.0,4.0
1,2,2,True,2,0.872187229437229,3,0.12781277056277054,1,0.0,0,0.0,4,0.0,1,6.0,1.0
1,2,2,True,2,1.0,0,0.0,1,0.0,3,0.0,4,0.0,1,15.0,3.0
1,2,1,False,1,0.3881673852565837,4,0.2739333534547008,3,0.24513819576368123,2,0.05316046004171669,0,0.02054227019059665,4,8.0,1.0
1,2,2,True,2,0.9764408180880639,6,0.01855918191193615,0,0.005,1,0.0,3,0.0,1,17.0,2.0
1,2,2,True,2,0.9335862601533682,5,0.06641373984663121,1,0.0,0,0.0,3,0.0,1,16.0,1.0
1,3,1,False,1,0.3881673852565837,4,0.2739333534547008,3,0.24513819576368123,2,0.05316046004171669,0,0.02054227019059665,3,8.0,1.0
1,3,3,True,3,0.6161202420192012,4,0.20537825649139158,0,0.06298497870356459,2,0.0447383406504901,1,0.04264359749784874,1,8.0,0.0
1,3,2,False,2,0.5452976190476189,0,0.23205952380952383,3,0.2226428571428571,1,0.0,4,0.0,3,17.0,5.0
1,3,4,False,4,0.3243371256148806,1,0.3119793754410377,3,0.19434236046562658,2,0.09678521951319306,5,0.04823091881187604,3,9.0,4.0
1,2,2,True,2,0.8163489102779383,0,0.1238927451012018,6,0.05975834462085976,1,0.0,3,0.0,1,8.0,5.0
1,3,3,True,3,0.6161202420192012,4,0.20537825649139158,0,0.06298497870356459,2,0.0447383406504901,1,0.04264359749784874,1,8.0,0.0
1,2,2,True,2,0.7982207369943437,5,0.10865021884720028,0,0.09312904415845588,1,0.0,3,0.0,1,10.0,6.0
1,1,1,True,1,0.30880369818031916,4,0.2850832898287442,3,0.18918870664338688,2,0.16862684050581703,5,0.0306097427095838,1,8.0,4.0
1,0,0,True,0,0.5705192226755701,2,0.25380519216230524,3,0.08786384570504319,4,0.08781173945708122,1,0.0,1,9.0,3.0
1,1,1,True,1,0.30880369818031916,4,0.2850832898287442,3,0.18918870664338688,2,0.16862684050581703,5,0.0306097427095838,1,8.0,4.0
1,0,0,True,0,0.5705192226755701,2,0.25380519216230524,3,0.08786384570504319,4,0.08781173945708122,1,0.0,1,9.0,3.0
1,4,1,False,1,0.3881673852565837,4,0.2739333534547008,3,0.24513819576368123,2,0.05316046004171669,0,0.02054227019059665,2,8.0,1.0
1,3,3,True,3,0.6161202420192012,4,0.20537825649139158,0,0.06298497870356459,2,0.0447383406504901,1,0.04264359749784874,1,8.0,0.0
1,1,1,True,1,0.32645024311150295,4,0.2570878876462328,3,0.2528278123693879,2,0.12561493325357767,0,0.03801912361929861,1,9.0,1.0
1,1,1,True,1,0.3881673852565837,4,0.2739333534547008,3,0.24513819576368123,2,0.05316046004171669,0,0.02054227019059665,1,8.0,1.0
1,4,1,False,1,0.32645024311150295,4,0.2570878876462328,3,0.2528278123693879,2,0.12561493325357767,0,0.03801912361929861,2,9.0,1.0
1,4,1,False,1,0.3881673852565837,4,0.2739333534547008,3,0.24513819576368123,2,0.05316046004171669,0,0.02054227019059665,2,8.0,1.0
1,2,2,True,2,0.9335862601533682,5,0.06641373984663121,1,0.0,0,0.0,3,0.0,1,16.0,1.0
1,2,5,False,5,0.64,2,0.19736843803920462,6,0.0793537841830176,3,0.07272222222222222,0,0.010555555555555554,2,15.0,6.0
1,2,1,False,1,0.35602030922742306,6,0.22192922049570654,2,0.16969391669188408,4,0.15294458931609956,0,0.09941196426888645,3,7.0,4.0
1,2,2,True,2,0.5452976190476189,0,0.23205952380952383,3,0.2226428571428571,1,0.0,4,0.0,1,17.0,5.0
1,2,0,False,0,0.8158333333333334,2,0.12044444444444444,1,0.027111111111111114,3,0.020055555555555556,5,0.013333333333333332,2,13.0,2.0
1,2,2,True,2,0.5314069264069264,3,0.24384199134199128,5,0.21725108225108222,0,0.0075,1,0.0,1,13.0,5.0
1,2,2,True,2,0.978447893032344,5,0.02155210696765566,1,0.0,0,0.0,3,0.0,1,16.0,3.0
1,2,2,True,2,0.978447893032344,5,0.02155210696765566,1,0.0,0,0.0,3,0.0,1,16.0,3.0
1,2,2,True,2,0.978447893032344,5,0.02155210696765566,1,0.0,0,0.0,3,0.0,1,16.0,3.0
1,2,2,True,2,0.978447893032344,5,0.02155210696765566,1,0.0,0,0.0,3,0.0,1,16.0,3.0
1,2,2,True,2,0.978447893032344,5,0.02155210696765566,1,0.0,0,0.0,3,0.0,1,16.0,3.0
1,2,2,True,2,0.8284989887485703,6,0.15437478459652054,5,0.017126226654908868,0,0.0,3,0.0,1,16.0,0.0
1,2,2,True,2,0.61396695456508,6,0.38603304543491973,1,0.0,0,0.0,3,0.0,1,15.0,0.0
1,2,2,True,2,0.6507198514959345,6,0.3044588138903672,5,0.04482133461369846,0,0.0,3,0.0,1,15.0,1.0
1,2,2,True,2,0.8284989887485703,6,0.15437478459652054,5,0.017126226654908868,0,0.0,3,0.0,1,16.0,0.0
1,2,2,True,2,0.8310084886162263,6,0.16899151138377366,1,0.0,0,0.0,3,0.0,1,16.0,2.0
1,6,2,False,2,0.6507198514959345,6,0.3044588138903672,5,0.04482133461369846,0,0.0,3,0.0,2,15.0,1.0
1,6,2,False,2,0.8310084886162263,6,0.16899151138377366,1,0.0,0,0.0,3,0.0,2,16.0,2.0
1,6,2,False,2,0.8310084886162263,6,0.16899151138377366,1,0.0,0,0.0,3,0.0,2,16.0,2.0
1,6,6,True,6,1.0,0,0.0,2,0.0,1,0.0,3,0.0,1,7.0,2.0
1,2,2,True,2,0.9697619047619048,4,0.03,5,0.0002380952380952381,0,0.0,3,0.0,1,20.0,3.0
1,5,2,False,2,0.5748333333333333,0,0.42516666666666675,1,0.0,3,0.0,4,0.0,6,19.0,1.0
1,2,2,True,2,0.881109368649178,6,0.060509937328267496,5,0.05838069402255363,0,0.0,3,0.0,1,15.0,2.0
1,2,2,True,2,0.8310084886162263,6,0.16899151138377366,1,0.0,0,0.0,3,0.0,1,16.0,2.0
1,2,2,True,2,0.8310084886162263,6,0.16899151138377366,1,0.0,0,0.0,3,0.0,1,16.0,2.0
1,2,2,True,2,0.9434658790924317,6,0.05653412090756802,1,0.0,0,0.0,3,0.0,1,16.0,4.0
1,2,2,True,2,0.9335862601533682,5,0.06641373984663121,1,0.0,0,0.0,3,0.0,1,16.0,1.0
1,2,2,True,2,0.8310084886162263,6,0.16899151138377366,1,0.0,0,0.0,3,0.0,1,16.0,2.0
1,2,2,True,2,0.9538878205128205,0,0.02726190476190476,6,0.015278846153846155,3,0.0021428571428571425,1,0.0014285714285714286,1,14.0,0.0
1,2,2,True,2,1.0,0,0.0,1,0.0,3,0.0,4,0.0,1,15.0,3.0
1,2,2,True,2,0.6507198514959345,6,0.3044588138903672,5,0.04482133461369846,0,0.0,3,0.0,1,15.0,1.0
1,2,2,True,2,0.881109368649178,6,0.060509937328267496,5,0.05838069402255363,0,0.0,3,0.0,1,15.0,2.0
1,6,2,False,2,0.8284989887485703,6,0.15437478459652054,5,0.017126226654908868,0,0.0,3,0.0,2,16.0,0.0
1,2,2,True,2,1.0,0,0.0,1,0.0,3,0.0,4,0.0,1,15.0,3.0
1,2,2,True,2,1.0,0,0.0,1,0.0,3,0.0,4,0.0,1,15.0,3.0
1,2,2,True,2,0.8310084886162263,6,0.16899151138377366,1,0.0,0,0.0,3,0.0,1,16.0,2.0
1,6,2,False,2,0.8310084886162263,6,0.16899151138377366,1,0.0,0,0.0,3,0.0,2,16.0,2.0
1,6,2,False,2,0.61396695456508,6,0.38603304543491973,1,0.0,0,0.0,3,0.0,2,15.0,0.0
1,2,2,True,2,0.8310084886162263,6,0.16899151138377366,1,0.0,0,0.0,3,0.0,1,16.0,2.0
1,2,2,True,2,0.8310084886162263,6,0.16899151138377366,1,0.0,0,0.0,3,0.0,1,16.0,2.0
1,2,2,True,2,0.8310084886162263,6,0.16899151138377366,1,0.0,0,0.0,3,0.0,1,16.0,2.0
1,2,1,False,1,0.35602030922742306,6,0.22192922049570654,2,0.16969391669188408,4,0.15294458931609956,0,0.09941196426888645,3,7.0,4.0
1,6,3,False,3,0.4792098080981353,4,0.33131209799556527,0,0.07432717593632927,2,0.07241417200544499,1,0.02768593171795069,6,8.0,2.0
1,2,2,True,2,1.0,0,0.0,1,0.0,3,0.0,4,0.0,1,18.0,2.0
1,2,2,True,2,0.5963508897022998,3,0.20310315086494604,0,0.20054595943275408,1,0.0,4,0.0,1,9.0,6.0
1,2,2,True,2,0.5748333333333333,0,0.42516666666666675,1,0.0,3,0.0,4,0.0,1,19.0,1.0
1,2,2,True,2,0.5748333333333333,0,0.42516666666666675,1,0.0,3,0.0,4,0.0,1,19.0,1.0
2,0,2,False,2,0.5769146596867185,0,0.25494819641143157,4,0.1681371439018497,1,0.0,3,0.0,2,10.0,5.0
2,3,1,False,1,0.3691862985601094,4,0.29123107529246045,3,0.24126162088053676,2,0.05752671569128932,0,0.021237545647844126,3,8.0,1.0
2,2,2,True,2,0.676716586048925,0,0.24540896113270397,1,0.03929119585602907,4,0.03858325696234211,3,0.0,1,9.0,5.0
2,2,2,True,2,0.781672031573022,6,0.1932413834669158,5,0.025086584960061914,0,0.0,3,0.0,1,16.0,0.0
2,2,2,True,2,0.5769146596867185,0,0.25494819641143157,4,0.1681371439018497,1,0.0,3,0.0,1,10.0,5.0
2,0,0,True,0,0.6498633180049792,2,0.21370846398519372,3,0.09026864529400407,4,0.0461595727158232,1,0.0,1,9.0,3.0
2,1,5,False,5,0.4089300144300145,2,0.3094823232323232,3,0.1454509379509379,4,0.13613672438672433,0,0.0,6,10.0,2.0
2,3,1,False,1,0.35250938471884524,4,0.27520387231615506,3,0.20255313029218114,2,0.11127694468452287,0,0.05845666798829538,3,9.0,1.0
2,2,2,True,2,0.8814429783703975,6,0.06155259807309541,0,0.05700442355650658,1,0.0,3,0.0,1,8.0,5.0
2,1,1,True,1,0.3691862985601094,4,0.29123107529246045,3,0.24126162088053676,2,0.05752671569128932,0,0.021237545647844126,1,8.0,1.0
2,1,1,True,1,0.35250938471884524,4,0.27520387231615506,3,0.20255313029218114,2,0.11127694468452287,0,0.05845666798829538,1,9.0,1.0
2,0,3,False,3,0.49347233516442934,4,0.3318049507901984,2,0.07123608151286173,0,0.04417891138908929,6,0.03051604576309403,4,8.0,2.0
